Name,Tags
"Programming Paradigms for
Dummies: What Every
Programmer Should Know
Peter Van Roy",
https://link.springer.com/book/10.1007/978-3-319-42900-7,
"https://libcon.rec.uabc.mx:4476/book/10.1007/978-1-84882-434-8
An Introduction to Computability Theory
https://libcon.rec.uabc.mx:4476/search?facet-creator=%22Dr+Maribel+Fern%C3%A1ndez%22",
