Name,Tags
Data Science. Jonh D. Kelleher by John D. Kelleher and Brendan Tierney,
https://clauswilke.com/dataviz/index.html,
"Mining Complex Data
ECML/PKDD 2007 Third International Workshop, MDC 2007, Warsaw, Poland, September 17-21, 2007, Revised Selected Papers",
,
