Name,Tags
"Thomas H. Cormen, Charles E. Leiserson, Ronald L. Rivest, Clifford Stein. Introduction to Algorithms. The MIT Press, 4ª Ed., 2022. ISBN: 9780262046305.  Puede ser clarificador esta entrevista al Dr. https://www.youtube.com/watch?v=MtA-yflPmVw&t=3s&ab_channel=FrankStajanoExplains.",
"Horowitz, E., Sahni, S., & Rajasekaran, S. (1996). Computer Algorithms: Pseudocode Version (2nd ed.). W.H. Freeman.",
"Knuth, D. E. The art of computer programming. Addison Wesley. Si CLRS es fácil, este es el siguiente libro.",
"A. V. Aho, https://en.wikipedia.org/wiki/J._E._Hopcroft, https://en.wikipedia.org/wiki/Jeffrey_Ullman, The Design and Analysis of Computer Algorithms. Addison-Wesley, 1974. https://en.wikipedia.org/wiki/ISBN_(identifier) https://en.wikipedia.org/wiki/Special:BookSources/0-201-00023-7",
"Dasgupta, Sanjoy; https://en.wikipedia.org/wiki/Christos_Papadimitriou; https://en.wikipedia.org/wiki/Umesh_Vazirani (2008). https://archive.org/details/algorithms00dasg_934. https://en.wikipedia.org/wiki/McGraw-Hill. p. https://archive.org/details/algorithms00dasg_934/page/n316. https://en.wikipedia.org/wiki/ISBN_(identifier) https://en.wikipedia.org/wiki/Special:BookSources/978-0-07-352340-8.",
